Title,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Read,Random Book,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
Who Can Be Happy And Free In Russia?,Isaac Newton,1687,British,latin,500-1000,False,,,,,,,,,,Who Can Be Happy And Free In Russia?
Who Fears Death,"Alfred North Whitehead, Bertrand Russell",1910,British,english,2000-2500,False,,,,,,,,,,Who Fears Death
Who Is Maud Dixon?,William James,1890,American,english,1200-1400,False,,,,,,,,,,Who Is Maud Dixon?
Who Made Stevie Crye?,Samantha Shannon,2019,British,english,848,False,,,,,,,,,,Who Made Stevie Crye?
Who’s Afraid of Gender by Judith Butler,Mildred D. Taylor,1976,American,english,276-384,False,,,,,,,,,,Who’s Afraid of Gender by Judith Butler
Who's Afraid Of Virginia Woolf?,Lynette Noni,,,,,False,,,,,,,,,,Who's Afraid Of Virginia Woolf?
Whose Body?,Anthony Hope,1894,British,english,,False,,,,,,,,,,Whose Body?
Why Did I Ever?,,,,,,,,,,,,,,,,Why Did I Ever?
"Why Fish Don’t Exist: A Story of Loss, Love, and the Hidden Order of Life",,,,,,,,,,,,,,,,"Why Fish Don’t Exist: A Story of Loss, Love, and the Hidden Order of Life"
Why I Am Not a Christian,,,,,,,,,,,,,,,,Why I Am Not a Christian
Why Is There Salt In The Sea?,,,,,,,,,,,,,,,,Why Is There Salt In The Sea?
Why We Can't Wait,Carissa Véliz,,,,,False,,,,,,,,,,Why We Can't Wait
Why We Took The Car,James Patterson,,,,,False,,,,,,,,,,Why We Took The Car
Wicked Liaison,Richard Condon,1982,American,english,320,False,,,,,,,,,,Wicked Liaison
"Wicked Pavilion, The",Heinrich Mann,1905,German,german,,False,,,,,,,,,,The Wicked Pavilion
Widdershins,Willa Cather,1925,American,english,200-300,False,,,,,,,,,,Widdershins
Wide Sargasso Sea,Andy Borowitz,,,,,False,,,,,,,,,,Wide Sargasso Sea
"Wide Wide Sea: Imperial Ambition, First Contact and the Fateful Final Voyage of Captain James Cook, The",Alice Munro,1986,Canadian,english,233,False,,,,,,,,,,"The Wide Wide Sea: Imperial Ambition, First Contact and the Fateful Final Voyage of Captain James Cook"
"Widow, The",Andy Weir,,,,,False,,,,,,,,,,The Widow
"Widows Of Malabar Hill, The",Romain Gary,1960,French,french,300-400,False,,,,,,,,,,The Widows Of Malabar Hill
Wife Of The Gods,Damon Galgut,,,,,False,,,,,,,,,,Wife Of The Gods
"Wife Stalker, The",Kahlil Gibran,1923,Lebanese,english,90-130,False,,,,,,,,,,The Wife Stalker
Wild and Distant Seas,Robert Jones Jr.,,,,,False,,,,,,,,,,Wild and Distant Seas
Wild at Heart,,,,,,,,,,,,,,,,Wild at Heart
"Wild Lady, The",,,,,,,,,,,,,,,,The Wild Lady
"Wild Love (Rose Hill, #1)",,,,,,,,,,,,,,,,"Wild Love (Rose Hill, #1)"
Wild Seed,,,,,,,,,,,,,,,,Wild Seed
"Wild Sign (Alpha & Omega, #6)",K.J. Parker,,,,,False,,,,,,,,,,"Wild Sign (Alpha & Omega, #6)"
Wild Swans,Max Weber,1905,German,german,,False,,,,,,,,,,Wild Swans
"Wilderness of Girls, The",Blaise Pascal,1656,French,french,,False,,,,,,,,,,The Wilderness of Girls
"Wilderwomen, The",,,,,,False,,,,,,,,,,The Wilderwomen
"Wildfire (Maple Hills, #2)",P. G. Wodehouse,1910,,english,200-300,False,,,,,,,,,,"Wildfire (Maple Hills, #2)"
Wildland: The Making of America’s Fury by Evan Osnos,Albert Einstein,1916,German,german,130-150,False,,,,,,,,,,Wildland: The Making of America’s Fury by Evan Osnos
"Wilds (Detective Elin Warner, #3), The",P. G. Wodehouse,1915,British,english,,False,,,,,,,,,,"The Wilds (Detective Elin Warner, #3)"
"Will of the Many (Hierarchy, #1), The",Robert Bloch,1959,American,english,175-256,False,,,,,,,,,,"The Will of the Many (Hierarchy, #1)"
Willard and His Bowling Trophies,,,,,,False,,,,,,,,,,Willard and His Bowling Trophies
William,,,,,,,,,,,,,,,,William
William Eggleston's Guide,,,,,,,,,,,,,,,,William Eggleston's Guide
Wilmington's Lie: The Murderous Coup of 1898 and the Rise of White Supremacy,,,,,,,,,,,,,,,,Wilmington's Lie: The Murderous Coup of 1898 and the Rise of White Supremacy
Wilt,Emily Rath,,,,,False,,,,,,,,,,Wilt
"Wim Hof Method: Activate Your Full Human Potential, The",,,,,,,,,,,,,,,,The Wim Hof Method: Activate Your Full Human Potential
"Wind in the Willows, The",,,,,,,,,,,,,,,,The Wind in the Willows
"Wind Knows My Name, The",,,,,,,,,,,,,,,,The Wind Knows My Name
"Wind on the Moon, The",,,,,,,,,,,,,,,,The Wind on the Moon
"Wind-Up Bird Chronicle, The",,,,,,False,,,,,,,,,,The Wind-Up Bird Chronicle
"Windup Girl, The",,,,,,,,,,,,,,,,The Windup Girl
Wings of the Dove,,,,,,,,,,,,,,,,Wings of the Dove
Winner Of The National Book Award,,,,,,,,,,,,,,,,Winner Of The National Book Award
"Winners (Beartown, #3), The",Spike Milligan,1963,Irish,english,158,False,,,,,,,,,,"The Winners (Beartown, #3)"
Winnie the Pooh,Mark Twain,1894,American,english,200-300,False,,,,,,,,,,Winnie the Pooh
Winter Counts,Emma Donoghue,,,,,False,,,,,,,,,,Winter Counts
Winter In Lisbon,John Jeremiah Sullivan,2011,American,english,384,False,,,,,,,,,,Winter In Lisbon
"Winter Lost (Mercy Thompson, #14; Mercy Thompson World, #20)",Robert A. Heinlein,1951,American,english,175-320,False,,,,,,,,,,"Winter Lost (Mercy Thompson, #14; Mercy Thompson World, #20)"
Winter's Bone,Rick Moody,1997,American,english,289,False,,,,,,,,,,Winter's Bone
Winter’s Child,Chimamanda Ngozi Adichie,2003,Nigerian,english,200-350,False,,,,,,,,,,Winter’s Child
Winter’s Orbit,Nancy Mitford,1945,British,english,200-250,False,,,,,,,,,,Winter’s Orbit
Winter's Tale,Norman Cohn,1957,British,english,,False,,,,,,,,,,Winter's Tale
Winter's Tales,Ashley Audrain,,,,,False,,,,,,,,,,Winter's Tales
"Winterkeep (Graceling Realm, #4)",Sergei Dovlatov,1983,Russian,russian,,False,,,,,,,,,,"Winterkeep (Graceling Realm, #4)"
Wise Children,Cynthia Ozick,1997,American,english,256,False,,,,,,,,,,Wise Children
"Wise Man's Fear, The",,,,,,False,,,,,,,,,,The Wise Man's Fear
Wish You Were Here,George Bernard Shaw,1913,British,english,90-120,False,,,,,,,,,,Wish You Were Here
"Witch King (Witch King #1), The",Terry Pratchett,1989,British,english,336,False,,,,,,,,,,The Witch King (Witch King #1)
Witch World,Diana Gabaldon,,,,,False,,,,,,,,,,Witch World
"Witch's Heart, The",Catherine Asaro,2000,American,english,400-500,False,,,,,,,,,,The Witch's Heart
Witches Abroad,Hannu Rajaniemi,2010,Finnish,english,330-400,False,,,,,,,,,,Witches Abroad
"Witches Of Eastwick, The",Barbara Pym,1977,British,english,192-224,False,,,,,,,,,,The Witches Of Eastwick
"Witches, The",Nigel Kneale,1959,British,english,,False,,,,,,,,,,The Witches
Witchmark,E. F. Benson,1920,British,english,,False,,,,,,,,,,Witchmark
With A Bare Bodkin,Donal Ryan,,,,,False,,,,,,,,,,With A Bare Bodkin
"With a Little Luck (Fortuna Beach, #2)",Pamela Binnings Ewen,,,,,False,,,,,,,,,,"With a Little Luck (Fortuna Beach, #2)"
"With All My Heart (Play On, #3)",Kacen Callender,2019,American,english,400,False,,,,,,,,,,"With All My Heart (Play On, #3)"
Witness,Anne Rice,1988,American,english,448,False,,,,,,,,,,Witness
"Witness For The Prosecution, The",Arturo Pérez-Reverte,2002,Spanish,spanish,400-500,False,,,,,,,,,,The Witness For The Prosecution
"Witness, The",Tomás Eloy Martínez,1986,,spanish,200-300,False,,,,,,,,,,The Witness
Wizard And Glass,Megan Abbott,2007,American,english,194,False,,,,,,,,,,Wizard And Glass
Wizard of the Crow,,,,,,False,,,,,,,,,,Wizard of the Crow
Wizard's First Rule,Jean Genet,1947,French,french,,False,,,,,,,,,,Wizard's First Rule
Wobble To Death,Christa Wolf,1968,German,german,,False,,,,,,,,,,Wobble To Death
Woe: A Housecat's Story of Despair,Robert Nisbet,1953,American,english,,False,,,,,,,,,,Woe: A Housecat's Story of Despair
Wolf Hall,A. J. A. Symons,1934,British,english,,False,,,,,,,,,,Wolf Hall
Wolf in White Van,Frederik van Eeden,1887,Dutch,,,False,,,,,,,,,,Wolf in White Van
"Wolfen, The",Basma Abdel Aziz,2013,Egyptian,arabic,200-300,False,,,,,,,,,,The Wolfen
Woman at Point Zero,Neal Stephenson,2003,American,english,900-1000,False,,,,,,,,,,Woman at Point Zero
"Woman In Black, The",,,,,,,,,,,,,,,,The Woman In Black
"Woman in Me, The",,,,,,,,,,,,,,,,The Woman in Me
"Woman in the Dunes, The",,,,,,,,,,,,,,,,The Woman in the Dunes
"Woman In The Window, The",Melissa Caruso,,,,,False,,,,,,,,,,The Woman In The Window
"Woman in White, The",Graham Greene,1955,British,english,180-200,False,,,,,,,,,,The Woman in White
Woman Of Straw,,,,,,,,,,,,,,,,Woman Of Straw
"Woman of Sunlight (Brides of Hope Mountain, #2)",,,,,,,,,,,,,,,,"Woman of Sunlight (Brides of Hope Mountain, #2)"
Woman On The Edge Of Time,,,,,,,,,,,,,,,,Woman On The Edge Of Time
Woman Suffrage and Politics,,,,,,,,,,,,,,,,Woman Suffrage and Politics
"Woman Upstairs, The",,,,,,,,,,,,,,,,The Woman Upstairs
"Woman Warrior, The",Faruk Šehić,2011,Bosnian,bosnian,,False,,,,,,,,,,The Woman Warrior
"Woman Who Knew Too Much, The",Adam Hall,1965,British,english,256,False,,,,,,,,,,The Woman Who Knew Too Much
"Woman Who Owned The Shadows, The",Henryk Sienkiewicz,1895,Polish,polish,500-600,False,,,,,,,,,,The Woman Who Owned The Shadows
"Woman with No Name, The",Mao,1964,Chinese,chinese,200-300,False,,,,,,,,,,The Woman with No Name
"Woman with the Blue Star, The",Douglas Southall Freeman,1934,American,english,,False,,,,,,,,,,The Woman with the Blue Star
Womb City,Karel Čapek,1920,Czech,czech,,False,,,,,,,,,,Womb City
Women,Kiran Nagarkar,1995,Indian,english,424,False,,,,,,,,,,Women
Women And Appletrees,John Updike,1990,American,english,450-500,False,,,,,,,,,,Women And Appletrees
Women in Love,John Updike,1981,American,english,450-560,False,,,,,,,,,,Women in Love
"Women of Brewster Place, The",John Updike,1971,American,english,350-450,False,,,,,,,,,,The Women of Brewster Place
"Women Who Wouldn't Wheesht: Voices from the Front Line of Scotland's Battle for Women's Rights, The",John Updike,1960,American,english,250-350,False,,,,,,,,,,The Women Who Wouldn't Wheesht: Voices from the Front Line of Scotland's Battle for Women's Rights
"Women, The",Sarah Beth Durst,,,,,False,,,,,,,,,,The Women
"Women's Room, The",Joseph Roth,1932,Austrian,german,300-400,False,,,,,,,,,,The Women's Room
"Wonder Boy of Whistle Stop, The",Catherynne M. Valente,2015,American,english,432,False,,,,,,,,,,The Wonder Boy of Whistle Stop
Wonder Boys,Tom Wolfe,1970,American,english,,False,,,,,,,,,,Wonder Boys
"Wonderful Story of Henry Sugar, The",Pier Paolo Pasolini,1955,Italian,italian,,False,,,,,,,,,,The Wonderful Story of Henry Sugar
"Wonderful Wizard of Oz, The",Steve Gerlach,2006,Australian,english,500-600,False,,,,,,,,,,The Wonderful Wizard of Oz
Wonderland,Evan Winter,2019,Canadian,english,544,False,,,,,,,,,,Wonderland
"Wood at Midwinter, The",E. L. Doctorow,1975,American,english,250-350,False,,,,,,,,,,The Wood at Midwinter
Woodcutters,Edith Nesbit,1906,British,english,200-300,False,,,,,,,,,,Woodcutters
"Word For World Is Forest, The",Vernor Vinge,2006,American,english,364,False,,,,,,,,,,The Word For World Is Forest
Words,John Grisham,1995,American,english,400-600,False,,,,,,,,,,Words
"Works Of Alice Dunbar Nelson, The",Su Tong,1990,Chinese,chinese,100-150,False,,,,,,,,,,The Works Of Alice Dunbar Nelson
"Works of Max Beerbohm, The",Scarlett Peckham,,,,,False,,,,,,,,,,The Works of Max Beerbohm
"World According to Garp, The",Denis Diderot,1761,French,french,100-150,False,,,,,,,,,,The World According to Garp
"World of Wonders: In Praise of Fireflies, Whale Sharks, and Other Astonishments",David Fulmer,2006,American,english,288,False,,,,,,,,,,"World of Wonders: In Praise of Fireflies, Whale Sharks, and Other Astonishments"
"World Of Yesterday, The",Adrian Nicole LeBlanc,2003,American,english,432,False,,,,,,,,,,The World Of Yesterday
World War Z,,,,,,False,,,,,,,,,,World War Z
World's End,,,,,,,,,,,,,,,,World's End
Worm Loves Worm,,,,,,,,,,,,,,,,Worm Loves Worm
Worse Things Waiting,,,,,,,,,,,,,,,,Worse Things Waiting
"Worst Journey in the World, The",,,,,,,,,,,,,,,,The Worst Journey in the World
"Worst Wingman Ever (The Improbable Meet-Cute, #2)",,,,,,,,,,,,,,,,"Worst Wingman Ever (The Improbable Meet-Cute, #2)"
"Worst Witch, The",Michael Oakeshott,1962,British,english,,False,,,,,,,,,,The Worst Witch
"Wound, The",Mary Gentle,1990,British,english,400-500,False,,,,,,,,,,The Wound
Woven In Moonlight,James Herbert,1974,British,english,150-200,False,,,,,,,,,,Woven In Moonlight
"Wraithblade (The Wraithblade Saga, #1)",René Barjavel,1943,French,french,250-300,False,,,,,,,,,,"Wraithblade (The Wraithblade Saga, #1)"
"Wrath & The Dawn, The",Marguerite Duras,1964,French,french,180-220,False,,,,,,,,,,The Wrath & The Dawn
"Wretched of the Earth by Frantz Fanon, The","Arkady Strugatsky, Boris Strugatsky",1972,Russian,russian,145-224,False,,,,,,,,,,The Wretched of the Earth by Frantz Fanon
"Wretched of the Earth, The",W. Somerset Maugham,1944,British,english,300-400,False,,,,,,,,,,The Wretched of the Earth
Writers & Lovers,S.A. Cosby,,,,,False,,,,,,,,,,Writers & Lovers
"Writing Retreat, The",Bernhard Schlink,1995,German,german,200-300,False,,,,,,,,,,The Writing Retreat
"Written in the Stars (Written in the Stars, #1)",Sara Nisha Adams,,,,,False,,,,,,,,,,"Written in the Stars (Written in the Stars, #1)"
Written on the Body,Ernest Cline,2011,American,english,374-385,False,,,,,,,,,,Written on the Body
Wrong Place Wrong Time,,,,,,,,,,,,,,,,Wrong Place Wrong Time
Wrony,,,,,,,,,,,,,,,,Wrony
Wuthering Heights,,,,,,,,,,,,,,,,Wuthering Heights
"Wycherly Woman, The",,,,,,,,,,,,,,,,The Wycherly Woman
Wylding Hall,,,,,,,,,,,,,,,,Wylding Hall
Wyrd Sisters,,,,,,,,,,,,,,,,Wyrd Sisters
XOXO,,,,,,,,,,,,,,,,XOXO
"Year of Magical Thinking, The",,,,,,,,,,,,,,,,The Year of Magical Thinking
"Year of the Death of Ricardo Reis, The",Robert F. Kennedy Jr.,,,,,False,,,,,,,,,,The Year of the Death of Ricardo Reis
"Year Of The Flood, The",Vladimir Nabokov,1941,Russian,english,200-300,False,,,,,,,,,,The Year Of The Flood
"Year of the Hare, The",Monica Heisey,,,,,False,,,,,,,,,,The Year of the Hare
"Year of the Witching (Bethel, #1), The",Milton Mezz Mezzrow,1946,American,english,,False,,,,,,,,,,"The Year of the Witching (Bethel, #1)"
Yearbook,Terry Pratchett,1991,British,english,352,False,,,,,,,,,,Yearbook
"Yearling, The",Holly Jackson,,,,,False,,,,,,,,,,The Yearling
"Years of Rice and Salt, The",,,,,,,,,,,,,,,,The Years of Rice and Salt
"Years, The",,,,,,,,,,,,,,,,The Years
Yellow Back Radio Broke-Down,,,,,,,,,,,,,,,,Yellow Back Radio Broke-Down
"Yellow Wallpaper, The",,,,,,,,,,,,,,,,The Yellow Wallpaper
Yellowface,Daphne du Maurier,1938,British,english,300-400,False,,,,,,,,,,Yellowface
Yeonnam-Dong's Smiley Laundromat,,,,,,False,,,,,,,,,,Yeonnam-Dong's Smiley Laundromat
Yes Is Better Than No,,,,,,,,,,,,,,,,Yes Is Better Than No
Yes No Maybe So,,,,,,,,,,,,,,,,Yes No Maybe So
"Yiddish Policemen's Union, The",,,,,,,,,,,,,,,,The Yiddish Policemen's Union
Yo Yo Boing!,Albert Camus,1951,French,french,270,False,,,,,,,,,,Yo Yo Boing!
You,Elsie Silver,,,,,False,,,,,,,,,,You
You And I,,,,,,,,,,,,,,,,You And I
You Are Here,,,,,,,,,,,,,,,,You Are Here
"You Are Your Best Thing: Vulnerability, Shame Resilience, and the Black Experience",,,,,,,,,,,,,,,,"You Are Your Best Thing: Vulnerability, Shame Resilience, and the Black Experience"
You Can't Take It With You,,,,,,,,,,,,,,,,You Can't Take It With You
You Deserve Each Other,F.M. Mayor,1924,British,english,,False,,,,,,,,,,You Deserve Each Other
You Exist Too Much,Stephen Crane,1895,American,english,100-200,False,,,,,,,,,,You Exist Too Much
You Like It Darker,Isaac Babel,1926,Russian,russian,100-200,False,,,,,,,,,,You Like It Darker
You Should Be So Lucky,Leni Zumas,2018,American,english,368,False,,,,,,,,,,You Should Be So Lucky
You're Not the Problem: The Impact of Narcissism and Emotional Abuse and How to Heal,Thomas Harris,1981,American,english,300-400,False,,,,,,,,,,You're Not the Problem: The Impact of Narcissism and Emotional Abuse and How to Heal
"Young Lions, The",Boris Vian,1949,French,french,,False,,,,,,,,,,The Young Lions
"Young Man, The",Dashiell Hammett,1929,American,english,200-300,False,,,,,,,,,,The Young Man
Young Mungo,Georges Simenon,1953,Belgian,french,160-200,False,,,,,,,,,,Young Mungo
Your Face Tomorrow,Mária Szepes,1946,Hungarian,hungarian,,False,,,,,,,,,,Your Face Tomorrow
Your House Will Pay,Kim Stanley Robinson,1992,American,english,572,False,,,,,,,,,,Your House Will Pay
"Yours Truly (Part of Your World, #2)",Joy Chant,1970,British,english,288,False,,,,,,,,,,"Yours Truly (Part of Your World, #2)"
Youth Group,Anna Downes,,,,,False,,,,,,,,,,Youth Group
Yumi and the Nightmare Painter,,,,,,False,,,,,,,,,,Yumi and the Nightmare Painter
Z,,,,,,,,,,,,,,,,Z
Zami,,,,,,,,,,,,,,,,Zami
Zayni Barakat,,,,,,,,,,,,,,,,Zayni Barakat
Zazie in the Metro,August Strindberg,1879,Swedish,swedish,200-300,False,,,,,,,,,,Zazie in the Metro
Zen and the Art of Motorcycle Maintenance,,,,,,False,,,,,,,,,,Zen and the Art of Motorcycle Maintenance
"Zero Stars, Do Not Recommend",,,,,,,,,,,,,,,,"Zero Stars, Do Not Recommend"
"Zhara (Guardians of Dawn, #1)",,,,,,,,,,,,,,,,"Zhara (Guardians of Dawn, #1)"
Zone One,,,,,,,,,,,,,,,,Zone One
"Zone, The",Caitlín R. Kiernan,2009,American,english,384,False,,,,,,,,,,The Zone
Zoo City,Casey McQuiston,2019,American,english,421,False,,,,,,,,,,Zoo City
Zorba the Greek,Tade Thompson,2019,British,english,400,False,,,,,,,,,,Zorba the Greek
Zuleika Dobson,Brandon Sanderson,,,,,False,,,,,,,,,,Zuleika Dobson
Zuleikha,Jo Nesbø,2000,Norwegian,norwegian,636,False,,,,,,,,,,Zuleikha
Обрат в сюжета,Jarrett Adams,,,,,False,,,,,,,,,,Обрат в сюжета
,Alvin Schwartz,1981,American,english,100-128,False,,,,,,,,,,
,Suzanne Palmer,,,,,False,,,,,,,,,,
,Alexander Sukhovo-Kobylin,1869,Russian,,,False,,,,,,,,,,
,Thomas Keneally,1982,Australian,english,400-450,False,,,,,,,,,,
,Bruce Sterling,1996,American,english,336,False,,,,,,,,,,
,Jerry Craft,,,,,False,,,,,,,,,,
,Bryan Lee O'Malley,2004,Canadian,english,168,False,,,,,,,,,,
,Robert Baden-Powell,1908,British,english,,False,,,,,,,,,,
,Raccoona Sheldon,1977,American,english,,False,,,,,,,,,,
,F. R. Leavis,1932,British,english,,False,,,,,,,,,,
,Neal Shusterman,2016,American,english,435,False,,,,,,,,,,
,George Turner,1987,Australian,english,384,False,,,,,,,,,,
,Yukio Mishima,1965,Japanese,japanese,Varies by edition,False,,,,,,,,,,
,Emily St. John Mandel,,,,,False,,,,,,,,,,
,Marguerite Duras,1950,French,french,,False,,,,,,,,,,
,John Banville,2005,Irish,english,195-272,False,,,,,,,,,,
,Iris Murdoch,1978,British,english,500-550,False,,,,,,,,,,
,Anton Chekhov,1896,Russian,russian,,False,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,Isaac Bashevis Singer,1968,Polish,yiddish,,False,,,,,,,,,,
,Tana French,,,,,False,,,,,,,,,,
,Patricia C. Wrede,1991,American,english,242,False,,,,,,,,,,
,Toby Olson,1983,American,,,False,,,,,,,,,,
,Hugh Walpole,1937,British,,,False,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,Isaac Asimov,1953,American,english,,False,,,,,,,,,,
,Shana Abe,,,,,False,,,,,,,,,,
,Simone de Beauvoir,1949,French,french,800-1000,False,,,,,,,,,,
,Anthony Berkeley,1930,British,,,False,,,,,,,,,,
,Winston Churchill,1948,British,english,"4,500-5,000",False,,,,,,,,,,
,Buchi Emecheta,1974,Nigerian,english,150-200,False,,,,,,,,,,
,Svetlana Alexievich,2013,Belarusian,russian,700-800,False,,,,,,,,,,
,Agatha Christie,1922,British,english,310-350,False,,,,,,,,,,
,Joseph Conrad,1907,British,english,320,False,,,,,,,,,,
,Sue Townsend,1982,British,english,200-300,False,,,,,,,,,,
,Frances Hodgson Burnett,1911,British,english,200-400,False,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
